Player,Tm,Opp,Res,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,Data
Jeremy Sochan,SAS,OKC,W,1.2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.3,2025-12-25
Johnny Juzang,MIN,DEN,L,0.12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-12-25
Dorian Finney-Smith,HOU,LAL,W,13.183333333333334,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1.1,2025-12-25
Lindy Waters III,SAS,OKC,W,1.2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.7,2025-12-25
Kelly Olynyk,SAS,OKC,W,1.2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-12-25
Brooks Barnhizer,OKC,SAS,L,1.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-12-25
Terrence Shannon Jr.,MIN,DEN,L,9.708333333333334,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0999999999999996,2025-12-25
Josh Okogie,HOU,LAL,W,9.866666666666667,0,4,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-3.8,2025-12-25
Ariel Hukporti,NYK,CLE,W,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-1.0,2025-12-25
Naji Marshall,DAL,GSW,L,27.748333333333335,5,14,0.357,0,2,0.0,4,4,1.0,0,4,4,0,0,0,1,3,14,5.200000000000001,2025-12-25
Carter Bryant,SAS,OKC,W,1.2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0.7,2025-12-25
Zeke Nnaji,DEN,MIN,W,5.283333333333333,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,0,2,2.4,2025-12-25
Chris Youngblood,OKC,SAS,L,1.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-12-25
Ryan Nembhard,DAL,GSW,L,16.833333333333332,2,5,0.4,0,1,0.0,0,0,0.0,0,1,1,2,0,0,1,3,4,0.7999999999999998,2025-12-25
Mitchell Robinson,NYK,CLE,W,16.615,0,1,0.0,0,0,0.0,0,2,0.0,8,5,13,2,0,1,1,2,0,5.9,2025-12-25
Dylan Harper,SAS,OKC,W,20.433333333333334,5,8,0.625,0,1,0.0,2,2,1.0,0,3,3,2,0,0,1,0,12,9.700000000000001,2025-12-25
Jarrett Allen,CLE,NYK,L,23.111666666666668,3,4,0.75,0,0,0.0,1,2,0.5,2,6,8,2,0,0,2,3,7,6.399999999999999,2025-12-25
Alex Caruso,OKC,SAS,L,19.65,3,13,0.231,2,12,0.167,4,4,1.0,0,1,1,0,0,1,1,1,12,3.6999999999999993,2025-12-25
Klay Thompson,DAL,GSW,L,26.315,3,8,0.375,1,4,0.25,0,0,0.0,0,2,2,2,1,1,0,1,7,5.8999999999999995,2025-12-25
Steven Adams,HOU,LAL,W,25.55,2,3,0.667,0,0,0.0,0,0,0.0,4,5,9,2,0,0,1,0,4,7.4,2025-12-25
OG Anunoby,NYK,CLE,W,33.083333333333336,3,7,0.429,1,4,0.25,1,1,1.0,0,2,2,2,0,1,1,1,8,5.599999999999999,2025-12-25
Bruce Brown,DEN,MIN,W,28.283333333333335,3,7,0.429,0,0,0.0,1,2,0.5,1,2,3,3,1,0,3,2,7,3.499999999999999,2025-12-25
Luke Kornet,SAS,OKC,W,21.578333333333333,3,4,0.75,0,0,0.0,0,0,0.0,1,3,4,1,0,1,1,3,6,5.2,2025-12-25
Cason Wallace,OKC,SAS,L,21.3,1,7,0.143,1,4,0.25,2,3,0.667,4,0,4,1,0,1,0,1,5,3.900000000000001,2025-12-25
Dean Wade,CLE,NYK,L,29.471666666666668,2,4,0.5,1,3,0.333,1,1,1.0,1,3,4,2,0,0,0,2,6,6.2,2025-12-25
Jake LaRavia,LAL,HOU,L,23.366666666666667,2,5,0.4,1,1,1.0,0,0,0.0,2,2,4,1,0,1,1,0,5,4.7,2025-12-25
Keldon Johnson,SAS,OKC,W,16.966666666666665,4,7,0.571,1,2,0.5,0,2,0.0,2,5,7,0,0,0,0,1,9,7.4,2025-12-25
Devin Vassell,SAS,OKC,W,34.13333333333333,1,6,0.167,1,5,0.2,2,3,0.667,1,3,4,2,0,0,0,2,5,3.000000000000001,2025-12-25
Anthony Davis,DAL,GSW,L,10.883333333333333,1,4,0.25,0,0,0.0,1,4,0.25,0,3,3,0,1,2,0,0,3,2.6999999999999997,2025-12-25
Aaron Wiggins,OKC,SAS,L,14.35,2,7,0.286,1,4,0.25,0,0,0.0,1,0,1,0,0,1,2,0,5,0.30000000000000027,2025-12-25
Jonas Valančiūnas,DEN,MIN,W,10.406666666666666,1,5,0.2,0,0,0.0,0,0,0.0,0,4,4,1,0,0,1,2,2,-1.0000000000000002,2025-12-25
Will Richard,GSW,DAL,W,12.733333333333333,2,6,0.333,1,5,0.2,0,0,0.0,1,1,2,1,0,0,0,0,5,3.3000000000000007,2025-12-25
Clint Capela,HOU,LAL,W,2.6666666666666665,3,4,0.75,0,0,0.0,0,0,0.0,3,0,3,0,0,0,0,0,6,6.5,2025-12-25
Julian Champagnie,SAS,OKC,W,20.183333333333334,0,3,0.0,0,3,0.0,0,0,0.0,0,5,5,1,0,1,1,1,0,-0.5999999999999998,2025-12-25
Marcus Smart,LAL,HOU,L,29.366666666666667,3,8,0.375,0,3,0.0,0,0,0.0,0,2,2,1,1,0,1,1,6,2.5000000000000004,2025-12-25
Isaiah Joe,OKC,SAS,L,15.066666666666666,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1,2,1,0,0,1,5,5.299999999999999,2025-12-25
Quinten Post,GSW,DAL,W,13.616666666666667,3,9,0.333,0,4,0.0,0,0,0.0,1,2,3,0,1,0,0,1,6,2.8000000000000003,2025-12-25
Deandre Ayton,LAL,HOU,L,36.28333333333333,5,6,0.833,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,3,10,6.6000000000000005,2025-12-25
Daniel Gafford,DAL,GSW,L,15.383333333333333,3,3,1.0,0,0,0.0,0,0,0.0,1,4,5,0,0,0,2,2,6,4.200000000000001,2025-12-25
Mohamed Diawara,NYK,CLE,W,3.6666666666666665,2,3,0.667,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,1,5,4.3,2025-12-25
Neemias Queta,BOS,IND,W,20.716666666666665,2,4,0.5,0,0,0.0,4,6,0.667,2,5,7,3,1,2,0,1,8,12.200000000000001,2025-12-26
Isaiah Collier,UTA,DET,W,29.35,3,6,0.5,1,2,0.5,2,2,1.0,0,1,1,9,2,1,5,3,9,9.100000000000001,2025-12-26
Duncan Robinson,DET,UTA,L,25.768333333333334,5,10,0.5,4,8,0.5,0,0,0.0,0,4,4,1,0,1,0,0,14,11.599999999999998,2025-12-26
Donovan Clingan,POR,LAC,L,24.69,3,5,0.6,3,3,1.0,1,2,0.5,3,5,8,4,0,0,1,3,10,11.5,2025-12-26
Zach Collins,CHI,PHI,W,19.433333333333334,5,8,0.625,2,3,0.667,3,3,1.0,0,5,5,1,0,1,0,2,15,13.499999999999998,2025-12-26
Scottie Barnes,TOR,WAS,L,29.023333333333333,6,14,0.429,0,2,0.0,2,2,1.0,2,2,4,7,0,0,3,0,14,10.5,2025-12-26
Santi Aldama,MEM,MIL,W,30.016666666666666,4,10,0.4,1,5,0.2,3,3,1.0,1,6,7,3,0,1,1,0,12,10.899999999999999,2025-12-26
Tre Jones,CHI,PHI,W,24.21,6,10,0.6,0,2,0.0,3,6,0.5,3,3,6,2,1,0,0,1,15,14.2,2025-12-26
Matas Buzelis,CHI,PHI,W,19.716666666666665,3,10,0.3,2,6,0.333,2,2,1.0,2,6,8,0,0,3,3,5,10,4.5,2025-12-26
Shaedon Sharpe,POR,LAC,L,32.221666666666664,7,19,0.368,2,6,0.333,0,0,0.0,1,3,4,2,1,0,1,0,16,8.500000000000002,2025-12-26
Jalen Smith,CHI,PHI,W,22.341666666666665,4,7,0.571,2,4,0.5,2,2,1.0,3,5,8,3,0,1,0,1,12,14.699999999999998,2025-12-26
Paolo Banchero,ORL,CHA,L,31.2,4,13,0.308,0,2,0.0,5,6,0.833,1,4,5,2,2,1,1,3,13,8.899999999999999,2025-12-26
Bub Carrington,WAS,TOR,W,22.015,5,8,0.625,4,7,0.571,1,2,0.5,1,3,4,4,0,0,0,2,15,14.599999999999998,2025-12-26
Cedric Coward,MEM,MIL,W,24.95,5,9,0.556,3,5,0.6,2,2,1.0,2,3,5,2,1,0,0,2,15,14.6,2025-12-26
Coby White,CHI,PHI,W,29.016666666666666,4,12,0.333,1,6,0.167,4,4,1.0,0,7,7,6,0,0,1,1,13,11.1,2025-12-26
Moussa Diabaté,CHA,ORL,W,32.693333333333335,3,4,0.75,0,0,0.0,4,8,0.5,6,6,12,3,0,1,0,3,10,14.399999999999995,2025-12-26
Toumani Camara,POR,LAC,L,39.19166666666667,6,16,0.375,5,11,0.455,3,6,0.5,2,1,3,0,0,0,2,3,20,8.5,2025-12-26
Nickeil Alexander-Walker,ATL,MIA,L,31.633333333333333,6,14,0.429,2,5,0.4,1,1,1.0,0,4,4,3,1,1,2,1,15,10.199999999999998,2025-12-26
Tidjane Salaün,CHA,ORL,W,22.05,6,7,0.857,2,3,0.667,0,0,0.0,3,6,9,1,0,1,1,2,14,14.999999999999996,2025-12-26
Kentavious Caldwell-Pope,MEM,MIL,W,22.1,6,10,0.6,1,3,0.333,0,0,0.0,0,2,2,2,2,1,1,2,13,11.299999999999999,2025-12-26
Kevin Love,UTA,DET,W,16.166666666666668,3,7,0.429,3,5,0.6,5,5,1.0,2,3,5,3,1,1,1,2,14,14.600000000000001,2025-12-26
Onyeka Okongwu,ATL,MIA,L,34.78333333333333,5,16,0.313,0,5,0.0,2,2,1.0,3,5,8,4,1,0,1,2,12,8.399999999999999,2025-12-26
Bennedict Mathurin,IND,BOS,L,29.85,5,13,0.385,1,5,0.2,2,2,1.0,1,3,4,4,1,0,1,3,13,9.100000000000001,2025-12-26
Luka Garza,BOS,IND,W,26.633333333333333,5,5,1.0,1,1,1.0,4,6,0.667,2,2,4,2,0,0,0,4,15,14.499999999999998,2025-12-26
Ethan Thompson,IND,BOS,L,26.316666666666666,4,9,0.444,3,7,0.429,0,0,0.0,2,2,4,6,0,0,2,4,11,8.899999999999999,2025-12-26
Kyle Kuzma,MIL,MEM,L,29.765,5,10,0.5,0,2,0.0,5,7,0.714,2,6,8,2,1,1,2,3,15,12.299999999999997,2025-12-26
Brandon Miller,CHA,ORL,W,36.166666666666664,5,16,0.313,2,5,0.4,3,4,0.75,0,1,1,0,0,1,3,3,15,2.2,2025-12-26
Vít Krejčí,ATL,MIA,L,21.72,4,9,0.444,3,7,0.429,0,0,0.0,0,4,4,0,0,1,2,0,11,6.199999999999999,2025-12-26
Jaden Ivey,DET,UTA,L,14.016666666666667,4,5,0.8,3,3,1.0,0,2,0.0,0,0,0,4,0,1,1,0,11,10.799999999999997,2025-12-26
T.J. McConnell,IND,BOS,L,14.333333333333334,5,6,0.833,1,1,1.0,2,2,1.0,0,1,1,3,1,0,1,2,13,12.4,2025-12-26
Jay Huff,IND,BOS,L,21.133333333333333,3,8,0.375,1,6,0.167,2,2,1.0,0,4,4,2,0,2,1,3,9,6.3999999999999995,2025-12-26
Ronald Holland II,DET,UTA,L,19.283333333333335,4,6,0.667,0,0,0.0,3,4,0.75,0,6,6,3,0,0,0,1,11,11.5,2025-12-26
Jarace Walker,IND,BOS,L,18.131666666666668,4,9,0.444,4,7,0.571,0,0,0.0,0,3,3,2,0,0,0,1,12,9.2,2025-12-26
Jase Richardson,ORL,CHA,L,22.106666666666666,5,7,0.714,1,2,0.5,3,4,0.75,2,2,4,2,0,0,0,2,14,13.3,2025-12-26
Dyson Daniels,ATL,MIA,L,35.513333333333335,4,6,0.667,0,1,0.0,0,0,0.0,1,5,6,3,2,0,3,1,8,8.3,2025-12-26
Dominick Barlow,PHI,CHI,L,27.016666666666666,2,3,0.667,0,0,0.0,3,4,0.75,3,3,6,2,3,0,1,1,7,11.299999999999999,2025-12-26
GG Jackson,MEM,MIL,W,21.866666666666667,3,8,0.375,0,3,0.0,1,3,0.333,0,5,5,1,2,1,0,3,7,5.5,2025-12-26
Pascal Siakam,IND,BOS,L,28.401666666666667,4,13,0.308,0,3,0.0,3,6,0.5,4,2,6,1,2,0,2,3,11,5.199999999999998,2025-12-26
VJ Edgecombe,PHI,CHI,L,33.37,4,13,0.308,0,5,0.0,2,2,1.0,4,3,7,3,1,0,1,4,10,6.699999999999999,2025-12-26
Kris Murray,POR,LAC,L,29.833333333333332,2,4,0.5,0,2,0.0,0,0,0.0,2,5,7,3,4,0,3,2,4,7.199999999999999,2025-12-26
Caris LeVert,DET,UTA,L,19.65,4,6,0.667,3,5,0.6,0,0,0.0,0,1,1,4,1,1,3,1,11,9.799999999999999,2025-12-26
Dillon Brooks,PHX,NOP,W,32.748333333333335,5,12,0.417,1,7,0.143,3,4,0.75,0,3,3,1,2,0,2,3,14,7.600000000000001,2025-12-26
Ryan Dunn,PHX,NOP,W,21.18,4,8,0.5,1,4,0.25,0,0,0.0,4,4,8,1,1,1,1,3,9,9.2,2025-12-26
Justin Champagnie,WAS,TOR,W,22.198333333333334,3,4,0.75,2,2,1.0,0,0,0.0,1,6,7,2,1,1,0,2,8,11.199999999999998,2025-12-26
Kon Knueppel,CHA,ORL,W,15.218333333333334,5,7,0.714,4,4,1.0,2,2,1.0,1,2,3,1,0,0,2,1,16,12.7,2025-12-26
Jaylen Wells,MEM,MIL,W,29.3,4,8,0.5,3,6,0.5,3,4,0.75,0,2,2,3,1,0,2,3,14,10.099999999999998,2025-12-26
Nikola Jović,MIA,ATL,W,21.216666666666665,3,14,0.214,1,6,0.167,3,3,1.0,0,7,7,4,1,0,2,1,10,4.8999999999999995,2025-12-26
Alex Sarr,WAS,TOR,W,23.883333333333333,7,9,0.778,1,1,1.0,0,0,0.0,1,2,3,2,1,3,1,2,15,15.499999999999996,2025-12-26
Joel Embiid,PHI,CHI,L,32.18333333333333,10,19,0.526,2,4,0.5,9,9,1.0,1,4,5,1,0,1,2,2,31,22.2,2025-12-26
Tobias Harris,DET,UTA,L,27.261666666666667,6,13,0.462,1,5,0.2,3,3,1.0,2,5,7,4,1,0,0,2,16,15.2,2025-12-26
Anthony Black,ORL,CHA,L,36.32666666666667,8,17,0.471,4,7,0.571,4,4,1.0,1,2,3,4,2,1,2,4,24,18.5,2025-12-26
Norman Powell,MIA,ATL,W,32.89833333333333,9,16,0.563,2,8,0.25,5,5,1.0,1,6,7,5,1,0,2,2,25,21.6,2025-12-26
Derrick White,BOS,IND,W,33.1,6,15,0.4,3,7,0.429,6,7,0.857,0,5,5,6,2,1,2,2,21,18.099999999999994,2025-12-26
Brandon Ingram,TOR,WAS,L,33.233333333333334,10,20,0.5,1,7,0.143,8,10,0.8,1,5,6,2,0,2,1,0,29,22.199999999999996,2025-12-26
Miles Bridges,CHA,ORL,W,34.806666666666665,6,13,0.462,2,6,0.333,2,2,1.0,3,8,11,5,1,3,0,2,16,19.599999999999998,2025-12-26
Lauri Markkanen,UTA,DET,W,38.278333333333336,8,18,0.444,4,7,0.571,10,10,1.0,1,3,4,4,1,0,2,4,30,22.4,2025-12-26
Immanuel Quickley,TOR,WAS,L,32.565,6,13,0.462,4,4,1.0,9,9,1.0,1,3,4,5,2,1,1,3,25,23.899999999999995,2025-12-26
Trae Young,ATL,MIA,L,32.016666666666666,8,16,0.5,5,8,0.625,9,9,1.0,0,2,2,6,1,0,4,2,30,23.000000000000004,2025-12-26
James Harden,LAC,POR,W,38.93333333333333,10,17,0.588,3,9,0.333,11,12,0.917,0,2,2,6,0,0,3,1,34,27.100000000000005,2025-12-26
Mark Williams,PHX,NOP,W,27.088333333333335,9,13,0.692,0,0,0.0,6,8,0.75,4,9,13,2,2,1,3,3,24,23.099999999999998,2025-12-26
Devin Booker,PHX,NOP,W,36.486666666666665,10,16,0.625,1,3,0.333,9,11,0.818,2,7,9,5,1,0,4,2,30,25.2,2025-12-26
Jaylen Brown,BOS,IND,W,32.166666666666664,13,20,0.65,2,3,0.667,2,2,1.0,1,2,3,4,4,0,4,4,30,23.700000000000003,2025-12-26
Payton Pritchard,BOS,IND,W,37.7,10,17,0.588,3,8,0.375,6,8,0.75,2,7,9,5,1,0,3,3,29,24.1,2025-12-26
Jaren Jackson Jr.,MEM,MIL,W,30.1,9,18,0.5,2,6,0.333,4,6,0.667,1,8,9,1,1,5,2,3,24,19.3,2025-12-26
Tyrese Maxey,PHI,CHI,L,40.35,9,24,0.375,5,11,0.455,4,4,1.0,0,5,5,8,0,2,2,3,27,19.100000000000005,2025-12-26
Brook Lopez,LAC,POR,W,33.25666666666667,9,16,0.563,9,14,0.643,4,4,1.0,0,5,5,1,0,2,1,2,31,25.2,2025-12-26
Deni Avdija,POR,LAC,L,39.32333333333333,10,18,0.556,2,7,0.286,7,8,0.875,1,8,9,9,0,1,7,3,29,21.9,2025-12-26
Kawhi Leonard,LAC,POR,W,41.038333333333334,7,20,0.35,2,7,0.286,12,12,1.0,1,7,8,6,3,1,4,1,28,23.1,2025-12-26
Keyonte George,UTA,DET,W,35.33833333333333,12,22,0.545,5,10,0.5,2,2,1.0,0,7,7,8,2,1,2,3,31,27.6,2025-12-26
Cade Cunningham,DET,UTA,L,37.125,10,19,0.526,3,6,0.5,6,9,0.667,0,5,5,17,2,2,4,3,29,30.1,2025-12-26
Robert Williams III,POR,LAC,L,19.623333333333335,1,4,0.25,0,0,0.0,2,2,1.0,4,8,12,1,0,1,0,2,4,7.400000000000001,2025-12-26
Jordan Poole,NOP,PHX,L,30.616666666666667,7,18,0.389,2,11,0.182,3,6,0.5,0,5,5,6,3,1,2,4,19,13.799999999999999,2025-12-26
LaMelo Ball,CHA,ORL,W,28.633333333333333,7,20,0.35,4,10,0.4,4,6,0.667,1,6,7,5,1,0,6,3,22,9.8,2025-12-26
Jusuf Nurkić,UTA,DET,W,31.833333333333332,6,9,0.667,1,1,1.0,3,3,1.0,4,7,11,5,1,2,3,4,16,18.299999999999997,2025-12-26
Bilal Coulibaly,WAS,TOR,W,25.968333333333334,8,14,0.571,1,4,0.25,4,5,0.8,2,6,8,1,3,1,2,3,21,18.4,2025-12-26
Brice Sensabaugh,UTA,DET,W,33.03333333333333,7,15,0.467,3,8,0.375,3,4,0.75,2,0,2,2,2,0,3,3,20,12.5,2025-12-26
CJ McCollum,WAS,TOR,W,30.781666666666666,8,16,0.5,3,8,0.375,2,2,1.0,0,3,3,4,0,0,1,2,21,14.899999999999999,2025-12-26
Wendell Carter Jr.,ORL,CHA,L,28.328333333333333,5,10,0.5,2,5,0.4,4,4,1.0,4,4,8,1,1,1,1,4,16,14.799999999999999,2025-12-26
Jaime Jaquez Jr.,MIA,ATL,W,27.666666666666668,5,14,0.357,1,3,0.333,5,6,0.833,0,5,5,3,3,0,1,2,16,12.6,2025-12-26
Desmond Bane,ORL,CHA,L,32.74166666666667,7,19,0.368,0,6,0.0,1,2,0.5,3,7,10,4,0,1,4,5,15,5.800000000000001,2025-12-26
Josh Giddey,CHI,PHI,W,32.61666666666667,3,12,0.25,1,6,0.167,5,6,0.833,1,5,6,11,1,0,5,1,12,9.9,2025-12-26
AJ Green,MIL,MEM,L,34.766666666666666,7,13,0.538,6,11,0.545,0,0,0.0,2,0,2,1,2,0,1,3,20,15.600000000000001,2025-12-26
Andrew Wiggins,MIA,ATL,W,32.36666666666667,9,17,0.529,0,3,0.0,0,0,0.0,4,4,8,3,1,1,0,1,18,17.100000000000005,2025-12-26
Ja Morant,MEM,MIL,W,25.333333333333332,6,11,0.545,0,0,0.0,5,6,0.833,0,4,4,10,1,0,4,4,17,14.899999999999999,2025-12-26
Sam Hauser,BOS,IND,W,17.05,7,8,0.875,7,8,0.875,2,2,1.0,3,1,4,0,0,0,1,0,23,21.600000000000005,2025-12-26
Ryan Rollins,MIL,MEM,L,23.433333333333334,5,12,0.417,2,4,0.5,3,5,0.6,0,4,4,5,2,0,2,5,15,10.500000000000002,2025-12-26
Cam Spencer,MEM,MIL,W,25.583333333333332,4,6,0.667,3,5,0.6,8,8,1.0,2,3,5,5,1,0,3,1,19,19.8,2025-12-26
Kel'el Ware,MIA,ATL,W,32.61,7,10,0.7,2,4,0.5,0,0,0.0,4,9,13,0,1,1,3,1,16,15.600000000000001,2025-12-26
Paul George,PHI,CHI,L,34.54,5,15,0.333,4,9,0.444,1,1,1.0,1,10,11,5,0,0,1,3,15,11.5,2025-12-26
Bobby Portis,MIL,MEM,L,34.86666666666667,7,14,0.5,1,5,0.2,0,0,0.0,5,7,12,3,2,0,3,2,15,13.900000000000002,2025-12-26
Sandro Mamukelashvili,TOR,WAS,L,32.693333333333335,5,9,0.556,3,6,0.5,0,0,0.0,4,7,11,2,2,1,1,4,13,15.099999999999998,2025-12-26
Kevin Porter Jr.,MIL,MEM,L,33.2,4,15,0.267,1,7,0.143,7,9,0.778,1,7,8,5,2,1,7,2,16,7.5,2025-12-26
Collin Gillespie,PHX,NOP,W,34.86833333333333,6,14,0.429,4,10,0.4,0,0,0.0,1,2,3,9,1,1,4,3,16,12.7,2025-12-26
Zion Williamson,NOP,PHX,L,27.965,5,10,0.5,0,0,0.0,10,14,0.714,4,4,8,6,0,1,2,2,20,19.499999999999996,2025-12-26
Kyshawn George,WAS,TOR,W,28.468333333333334,9,13,0.692,3,5,0.6,2,3,0.667,1,5,6,3,0,1,3,5,23,17.099999999999998,2025-12-26
Pelle Larsson,MIA,ATL,W,29.668333333333333,9,13,0.692,3,4,0.75,0,0,0.0,2,4,6,5,1,0,0,2,21,21.8,2025-12-26
Andrew Nembhard,IND,BOS,L,29.533333333333335,7,13,0.538,4,7,0.571,0,0,0.0,0,4,4,8,2,0,5,2,18,14.7,2025-12-26
Trey Murphy III,NOP,PHX,L,36.45,8,16,0.5,1,3,0.333,2,3,0.667,1,2,3,3,4,0,1,4,19,15.399999999999999,2025-12-26
Kris Dunn,LAC,POR,W,33.43333333333333,3,5,0.6,1,2,0.5,0,0,0.0,1,2,3,4,2,0,1,1,7,9.399999999999999,2025-12-26
Jalen Johnson,ATL,MIA,L,37.68333333333333,10,17,0.588,1,6,0.167,3,4,0.75,0,9,9,10,1,0,4,2,24,21.6,2025-12-26
Ayo Dosunmu,CHI,PHI,W,23.766666666666666,3,6,0.5,2,4,0.5,0,0,0.0,1,2,3,4,1,0,1,1,8,8.7,2025-12-26
Taylor Hendricks,UTA,DET,W,4.05,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,1,0,0,0,2.0999999999999996,2025-12-26
Taelon Peter,IND,BOS,L,6.7,1,2,0.5,1,2,0.5,0,0,0.0,1,0,1,0,0,0,0,0,3,2.7,2025-12-26
Quentin Grimes,PHI,CHI,L,25.883333333333333,1,4,0.25,0,3,0.0,0,0,0.0,0,1,1,2,0,0,0,1,2,0.9,2025-12-26
A.J. Lawson,TOR,WAS,L,7.0,0,1,0.0,0,0,0.0,2,2,1.0,0,1,1,0,1,0,0,0,2,2.6,2025-12-26
Sion James,CHA,ORL,W,20.6,0,2,0.0,0,2,0.0,0,0,0.0,1,2,3,2,0,0,0,2,0,0.4999999999999998,2025-12-26
Tre Mann,CHA,ORL,W,8.45,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,3,0,0,0,0,0,1.2999999999999998,2025-12-26
Sidy Cissoko,POR,LAC,L,15.978333333333333,0,2,0.0,0,2,0.0,1,2,0.5,0,0,0,2,1,0,0,4,1,0.0,2025-12-26
Rayan Rupert,POR,LAC,L,13.178333333333333,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,1,5,4.0,2025-12-26
Tony Bradley,IND,BOS,L,6.983333333333333,2,2,1.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,1,2,4,3.0,2025-12-26
Jabari Walker,PHI,CHI,L,10.133333333333333,0,0,0.0,0,0,0.0,1,2,0.5,2,1,3,0,0,1,1,0,1,2.0,2025-12-26
Andre Drummond,PHI,CHI,L,7.943333333333333,1,4,0.25,0,2,0.0,0,0,0.0,2,2,4,0,0,0,0,1,2,1.2000000000000002,2025-12-26
Kam Jones,IND,BOS,L,6.7,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,1,4,4.3999999999999995,2025-12-26
Yanic Konan Niederhäuser,LAC,POR,W,12.416666666666666,0,1,0.0,0,0,0.0,0,1,0.0,0,2,2,0,0,2,1,4,0,-1.7000000000000002,2025-12-26
Ace Bailey,UTA,DET,W,11.233333333333333,0,2,0.0,0,0,0.0,0,0,0.0,1,1,2,0,1,1,0,0,0,1.3,2025-12-26
Jericho Sims,MIL,MEM,L,18.566666666666666,1,2,0.5,0,0,0.0,0,0,0.0,1,4,5,0,0,0,2,4,2,-0.7000000000000002,2025-12-26
Bryce McGowens,NOP,PHX,L,22.418333333333333,0,1,0.0,0,0,0.0,4,6,0.667,0,0,0,1,1,0,2,5,4,0.20000000000000018,2025-12-26
Karlo Matković,NOP,PHX,L,8.583333333333334,1,2,0.5,1,1,1.0,0,0,0.0,1,2,3,0,0,0,0,1,3,2.9000000000000004,2025-12-26
Rasheer Fleming,PHX,NOP,W,10.465,3,6,0.5,0,3,0.0,0,0,0.0,1,0,1,0,0,0,0,2,6,2.9000000000000012,2025-12-26
Asa Newell,ATL,MIA,L,12.166666666666666,1,2,0.5,0,1,0.0,0,0,0.0,0,3,3,0,0,1,1,2,2,0.7999999999999996,2025-12-26
Jamaree Bouyea,PHX,NOP,W,11.73,1,6,0.167,0,3,0.0,1,2,0.5,1,1,2,2,0,0,0,1,3,0.8000000000000006,2025-12-26
Paul Reed,DET,UTA,L,4.016666666666667,0,2,0.0,0,0,0.0,0,0,0.0,2,0,2,1,0,2,0,0,0,2.0999999999999996,2025-12-26
Noah Penda,ORL,CHA,L,11.116666666666667,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,1,1,0,0,0,0,-0.09999999999999964,2025-12-26
Walter Clayton Jr.,UTA,DET,W,8.733333333333333,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,1,0,1,0,0.6,2025-12-26
Malaki Branham,WAS,TOR,W,2.6016666666666666,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,1,0,3,1.7000000000000002,2025-12-26
Andre Jackson Jr.,MIL,MEM,L,3.433333333333333,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,1,1,3,0.6000000000000001,2025-12-26
Javonte Green,DET,UTA,L,19.898333333333333,3,6,0.5,2,4,0.5,0,0,0.0,1,1,2,1,3,0,0,3,8,8.5,2025-12-26
Pete Nance,MIL,MEM,L,3.433333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-1.0,2025-12-26
Bogdan Bogdanović,LAC,POR,W,1.6,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.7,2025-12-26
Duop Reath,POR,LAC,L,0.7116666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-12-26
Cam Christie,LAC,POR,W,0.7116666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-12-26
Micah Peavy,NOP,PHX,L,3.2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2025-12-26
